SKU_ID,SKU_Category,Subdivision,Supplier_ID,Date,Lifecycle_Phase,Forecast,Actual_Demand,Demand_Fluctuation,Lead_Time_Days,On_Hand_Inventory,Remaining_Shelf_Life_Months,Total_Shelf_Life_Months,Last_Sales_Date,Forecast_Accuracy,Safety_Stock,Reorder_Point,Excess_Stock,Obsolete_Inventory_Value,Carrying_Cost,Obsolete_Inventory_Writeoff,Defective_Rate,Target_Service_Level,Return_Rate,Unit_Cost,Handling_Cost_Per_Unit,Warehouse_Utilization_Percentage,Month,Demand_3M_Rolling_Avg,Lagged_Demand,Predicted_E&O_Risk
SKU_0004,Slow-Moving,Specialty Chemicals,SUP_013,2023-12-31,Introduction,229.08,234.91,29.98,33.0,342.28,13.0,24.0,2023-07-13,0.97,38.0,59.0,107.37,0.0,6.85,0.0,0.02,0.97,0.04,15.5,0.94,62.82,12,338.82666666666665,255.88,High-Risk
SKU_0005,High-Value,Industrial Gases,SUP_004,2022-01-31,Decline,171.31,183.86,3.01,18.0,253.46,0.0,6.0,2021-11-21,0.93,47.0,199.0,69.59,63.06,5.07,50.45,0.019,0.87,0.07,33.35,1.97,64.06,1,358.04333333333335,421.75,Low-Risk
SKU_0005,High-Value,Pharmaceuticals,SUP_002,2022-02-28,Introduction,552.61,505.49,27.91,9.0,715.69,3.0,12.0,2021-11-19,0.91,47.0,199.0,210.21,0.0,14.31,0.0,0.019,0.87,0.07,33.35,1.97,64.06,2,414.9866666666667,227.7,High-Risk
SKU_0005,High-Value,Agrochemicals,SUP_012,2022-03-31,Growth,331.62,280.12,-28.38,29.0,370.15,0.0,6.0,2022-01-27,0.84,47.0,199.0,90.03,0.0,7.4,0.0,0.019,0.87,0.07,33.35,1.97,64.06,3,339.81333333333333,112.48,Low-Risk
SKU_0005,High-Value,Industrial Gases,SUP_017,2022-04-30,Introduction,400.27,407.98,-10.03,18.0,502.18,17.0,24.0,2021-12-24,0.98,47.0,199.0,94.21,0.0,10.04,0.0,0.019,0.87,0.07,33.35,1.97,64.06,4,337.86333333333334,183.86,High-Risk
SKU_0005,High-Value,Petrochemicals,SUP_016,2022-05-31,Growth,321.26,332.69,26.46,39.0,426.96,18.0,24.0,2022-02-24,0.96,47.0,199.0,94.27,0.0,8.54,0.0,0.019,0.87,0.07,33.35,1.97,64.06,5,218.87666666666667,155.45,High-Risk
SKU_0005,High-Value,Industrial Gases,SUP_018,2022-06-30,Maturity,611.15,595.45,84.25,8.0,719.05,1.0,6.0,2022-04-15,0.97,47.0,199.0,123.6,0.0,14.38,0.0,0.019,0.87,0.07,33.35,1.97,64.06,6,395.7633333333333,407.98,High-Risk
SKU_0005,High-Value,Petrochemicals,SUP_013,2022-07-31,Introduction,178.75,194.6,13.75,18.0,232.18,2.0,6.0,2022-05-06,0.91,47.0,199.0,37.59,0.0,4.64,0.0,0.019,0.87,0.07,33.35,1.97,64.06,7,227.58,332.69,Low-Risk
SKU_0005,High-Value,Petrochemicals,SUP_004,2022-08-31,Growth,369.98,425.54,21.28,33.0,522.57,15.0,18.0,2022-05-17,0.85,47.0,199.0,97.03,0.0,10.45,0.0,0.019,0.87,0.07,33.35,1.97,64.06,8,317.60999999999996,194.6,High-Risk
SKU_0005,High-Value,Agrochemicals,SUP_012,2022-09-30,Growth,313.4,239.92,31.4,31.0,336.66,10.0,12.0,2022-09-10,0.77,47.0,199.0,96.74,0.0,6.73,0.0,0.019,0.87,0.07,33.35,1.97,64.06,9,210.84,280.12,High-Risk
SKU_0005,High-Value,Specialty Chemicals,SUP_007,2022-10-31,Growth,444.61,455.09,23.31,25.0,614.9,11.0,12.0,2022-10-01,0.98,47.0,199.0,159.81,0.0,12.3,0.0,0.019,0.87,0.07,33.35,1.97,64.06,10,315.29333333333335,234.91,High-Risk
SKU_0005,High-Value,Specialty Chemicals,SUP_012,2022-11-30,Maturity,322.1,334.76,-6.8,21.0,387.47,24.0,24.0,2022-11-24,0.96,47.0,199.0,52.71,0.0,7.75,0.0,0.019,0.87,0.07,33.35,1.97,64.06,11,341.58666666666664,455.09,Low-Risk
SKU_0005,High-Value,Specialty Chemicals,SUP_019,2022-12-31,Introduction,313.74,310.91,-17.36,26.0,419.54,13.0,24.0,2022-09-14,0.99,47.0,199.0,108.64,0.0,8.39,0.0,0.019,0.87,0.07,33.35,1.97,64.06,12,366.92,334.76,High-Risk
SKU_0005,High-Value,Industrial Gases,SUP_017,2023-01-31,Growth,405.95,446.11,36.35,38.0,643.35,14.0,24.0,2023-01-15,0.9,47.0,199.0,197.24,0.0,12.87,0.0,0.019,0.87,0.07,33.35,1.97,64.06,1,483.18,595.45,High-Risk
SKU_0005,High-Value,Industrial Gases,SUP_009,2023-02-28,Decline,251.22,219.43,-11.68,30.0,265.13,3.0,12.0,2023-01-11,0.87,47.0,199.0,45.7,49.55,5.3,39.64,0.019,0.87,0.07,33.35,1.97,64.06,2,420.33,446.11,Low-Risk
SKU_0005,High-Value,Agrochemicals,SUP_005,2023-03-31,Growth,300.96,282.78,-30.24,33.0,411.9,10.0,18.0,2023-02-11,0.94,47.0,199.0,129.13,0.0,8.24,0.0,0.019,0.87,0.07,33.35,1.97,64.06,3,267.6066666666666,239.92,High-Risk
SKU_0005,High-Value,Industrial Gases,SUP_014,2023-04-30,Introduction,307.8,343.01,19.6,29.0,422.2,11.0,18.0,2023-01-08,0.89,47.0,199.0,79.19,0.0,8.44,0.0,0.019,0.87,0.07,33.35,1.97,64.06,4,336.18333333333334,219.43,Low-Risk
SKU_0005,High-Value,Industrial Gases,SUP_010,2023-05-31,Growth,358.63,424.44,15.43,33.0,476.27,0.0,6.0,2023-04-06,0.82,47.0,199.0,51.83,0.0,9.53,0.0,0.019,0.87,0.07,33.35,1.97,64.06,5,328.96,343.01,Low-Risk
SKU_0005,High-Value,Specialty Chemicals,SUP_013,2023-06-30,Maturity,380.29,385.32,67.89,33.0,447.94,7.0,12.0,2023-05-10,0.99,47.0,199.0,62.62,0.0,8.96,0.0,0.019,0.87,0.07,33.35,1.97,64.06,6,343.66333333333336,310.91,Low-Risk
SKU_0005,High-Value,Specialty Chemicals,SUP_018,2023-07-31,Decline,444.72,398.9,-17.28,7.0,468.29,20.0,24.0,2023-07-19,0.9,47.0,199.0,69.39,56.78,9.37,45.42,0.019,0.87,0.07,33.35,1.97,64.06,7,365.04333333333335,385.32,High-Risk
SKU_0005,High-Value,Pharmaceuticals,SUP_010,2023-08-31,Growth,295.71,317.9,7.51,5.0,448.03,3.0,6.0,2023-04-05,0.92,47.0,199.0,130.13,0.0,8.96,0.0,0.019,0.87,0.07,33.35,1.97,64.06,8,350.3633333333333,505.49,High-Risk
SKU_0005,High-Value,Industrial Gases,SUP_018,2023-09-30,Introduction,365.51,385.78,-7.39,18.0,506.38,22.0,24.0,2023-04-28,0.94,47.0,199.0,120.6,0.0,10.13,0.0,0.019,0.87,0.07,33.35,1.97,64.06,9,384.41,424.44,High-Risk
SKU_0005,High-Value,Petrochemicals,SUP_017,2023-10-31,Maturity,328.96,300.48,-12.04,13.0,362.94,17.0,18.0,2023-10-04,0.91,47.0,199.0,62.46,0.0,7.26,0.0,0.019,0.87,0.07,33.35,1.97,64.06,10,306.87333333333333,425.54,Low-Risk
SKU_0005,High-Value,Industrial Gases,SUP_002,2023-11-30,Introduction,121.49,101.19,3.79,33.0,138.88,24.0,24.0,2023-08-05,0.83,47.0,199.0,37.68,0.0,2.78,0.0,0.019,0.87,0.07,33.35,1.97,64.06,11,303.80333333333334,385.78,Low-Risk
SKU_0005,High-Value,Petrochemicals,SUP_008,2023-12-31,Growth,479.37,458.58,21.77,7.0,577.12,13.0,24.0,2023-11-24,0.96,47.0,199.0,118.54,0.0,11.54,0.0,0.019,0.87,0.07,33.35,1.97,64.06,12,394.8666666666666,300.48,High-Risk
SKU_0006,Low-Value,Pharmaceuticals,SUP_020,2022-01-31,Decline,114.87,60.98,0.47,21.0,67.61,0.0,6.0,2021-11-05,0.53,30.0,156.0,6.64,8.11,1.35,6.49,0.014,0.9,0.02,67.02,1.95,76.85,1,294.78999999999996,317.9,Low-Risk
SKU_0006,Low-Value,Agrochemicals,SUP_010,2022-02-28,Growth,439.39,374.72,33.79,29.0,413.39,9.0,18.0,2021-12-10,0.85,30.0,156.0,38.67,0.0,8.27,0.0,0.014,0.9,0.02,67.02,1.95,76.85,2,299.14,282.78,Low-Risk
SKU_0006,Low-Value,Specialty Chemicals,SUP_005,2022-03-31,Growth,339.11,328.05,24.51,17.0,364.15,0.0,6.0,2021-10-29,0.97,30.0,156.0,36.1,0.0,7.28,0.0,0.014,0.9,0.02,67.02,1.95,76.85,3,370.75666666666666,398.9,Low-Risk
SKU_0006,Low-Value,Pharmaceuticals,SUP_016,2022-04-30,Decline,286.47,264.32,12.57,16.0,325.89,0.0,6.0,2022-03-04,0.92,30.0,156.0,61.57,79.74,6.52,63.79,0.014,0.9,0.02,67.02,1.95,76.85,4,214.4,60.98,Low-Risk
SKU_0006,Low-Value,Specialty Chemicals,SUP_008,2022-05-31,Growth,322.01,322.96,20.61,18.0,434.76,18.0,24.0,2022-01-04,1.0,30.0,156.0,111.81,0.0,8.7,0.0,0.014,0.9,0.02,67.02,1.95,76.85,5,349.96999999999997,328.05,High-Risk
SKU_0006,Low-Value,Specialty Chemicals,SUP_014,2022-06-30,Decline,201.32,204.74,-2.18,37.0,253.1,19.0,24.0,2022-05-23,0.98,30.0,156.0,48.37,37.44,5.06,29.95,0.014,0.9,0.02,67.02,1.95,76.85,6,285.25,322.96,Low-Risk
SKU_0006,Low-Value,Pharmaceuticals,SUP_008,2022-07-31,Introduction,247.64,278.5,15.54,24.0,385.06,8.0,12.0,2022-02-13,0.88,30.0,156.0,106.57,0.0,7.7,0.0,0.014,0.9,0.02,67.02,1.95,76.85,7,201.26666666666665,264.32,High-Risk
SKU_0006,Low-Value,Petrochemicals,SUP_003,2022-08-31,Introduction,380.25,337.02,6.25,37.0,424.02,21.0,24.0,2022-05-30,0.89,30.0,156.0,87.0,0.0,8.48,0.0,0.014,0.9,0.02,67.02,1.95,76.85,8,365.35999999999996,458.58,Low-Risk
SKU_0006,Low-Value,Industrial Gases,SUP_003,2022-09-30,Maturity,410.32,420.11,70.42,25.0,497.02,22.0,24.0,2022-05-05,0.98,30.0,156.0,76.91,0.0,9.94,0.0,0.014,0.9,0.02,67.02,1.95,76.85,9,302.35999999999996,101.19,Low-Risk
SKU_0006,Low-Value,Pharmaceuticals,SUP_002,2022-10-31,Decline,524.13,505.97,17.03,12.0,730.09,5.0,6.0,2022-07-01,0.97,30.0,156.0,224.12,179.48,14.6,143.58,0.014,0.9,0.02,67.02,1.95,76.85,10,349.59666666666664,278.5,High-Risk
SKU_0006,Low-Value,Pharmaceuticals,SUP_006,2022-11-30,Growth,409.61,392.73,22.41,37.0,518.41,6.0,6.0,2022-08-15,0.96,30.0,156.0,125.68,0.0,10.37,0.0,0.014,0.9,0.02,67.02,1.95,76.85,11,392.40000000000003,505.97,High-Risk
SKU_0006,Low-Value,Industrial Gases,SUP_004,2022-12-31,Decline,405.71,372.92,50.41,14.0,501.74,13.0,24.0,2022-09-27,0.92,30.0,156.0,128.82,161.46,10.03,129.17,0.014,0.9,0.02,67.02,1.95,76.85,12,298.0733333333333,420.11,High-Risk
SKU_0006,Low-Value,Specialty Chemicals,SUP_001,2023-01-31,Introduction,352.4,362.92,-2.9,39.0,530.38,8.0,18.0,2022-12-08,0.97,30.0,156.0,167.47,0.0,10.61,0.0,0.014,0.9,0.02,67.02,1.95,76.85,1,296.8733333333334,204.74,High-Risk
SKU_0006,Low-Value,Agrochemicals,SUP_006,2023-02-28,Maturity,383.65,401.18,34.45,20.0,442.05,3.0,12.0,2023-02-12,0.95,30.0,156.0,40.88,0.0,8.84,0.0,0.014,0.9,0.02,67.02,1.95,76.85,2,352.8933333333334,374.72,High-Risk
SKU_0006,Low-Value,Agrochemicals,SUP_007,2023-03-31,Growth,399.68,439.49,54.08,33.0,502.45,0.0,6.0,2023-02-17,0.9,30.0,156.0,62.96,0.0,10.05,0.0,0.014,0.9,0.02,67.02,1.95,76.85,3,405.13000000000005,401.18,Low-Risk
SKU_0006,Low-Value,Agrochemicals,SUP_004,2023-04-30,Introduction,554.12,600.81,-19.48,7.0,882.89,5.0,12.0,2023-03-28,0.92,30.0,156.0,282.08,0.0,17.66,0.0,0.014,0.9,0.02,67.02,1.95,76.85,4,480.49333333333334,439.49,High-Risk
SKU_0006,Low-Value,Agrochemicals,SUP_014,2023-05-31,Growth,604.25,601.93,5.45,19.0,747.08,18.0,24.0,2023-01-20,1.0,30.0,156.0,145.15,0.0,14.94,0.0,0.014,0.9,0.02,67.02,1.95,76.85,5,547.41,600.81,High-Risk
SKU_0006,Low-Value,Agrochemicals,SUP_012,2023-06-30,Growth,338.82,334.87,6.42,33.0,482.48,1.0,6.0,2023-04-17,0.99,30.0,156.0,147.61,0.0,9.65,0.0,0.014,0.9,0.02,67.02,1.95,76.85,6,512.5366666666666,601.93,High-Risk
SKU_0006,Low-Value,Petrochemicals,SUP_018,2023-07-31,Maturity,546.2,560.02,30.3,9.0,832.6,20.0,24.0,2023-05-08,0.97,30.0,156.0,272.58,0.0,16.65,0.0,0.014,0.9,0.02,67.02,1.95,76.85,7,451.8733333333333,337.02,High-Risk
SKU_0006,Low-Value,Pharmaceuticals,SUP_005,2023-08-31,Maturity,338.45,331.82,15.05,35.0,466.67,21.0,24.0,2023-07-06,0.98,30.0,156.0,134.84,0.0,9.33,0.0,0.014,0.9,0.02,67.02,1.95,76.85,8,410.17333333333335,392.73,High-Risk
SKU_0006,Low-Value,Industrial Gases,SUP_019,2023-09-30,Maturity,318.94,323.01,-27.56,29.0,409.78,16.0,18.0,2023-05-23,0.99,30.0,156.0,86.78,0.0,8.2,0.0,0.014,0.9,0.02,67.02,1.95,76.85,9,372.0133333333333,372.92,High-Risk
SKU_0006,Low-Value,Agrochemicals,SUP_010,2023-10-31,Decline,609.77,590.2,52.97,10.0,844.4,11.0,12.0,2023-09-20,0.97,30.0,156.0,254.2,242.7,16.89,194.16,0.014,0.9,0.02,67.02,1.95,76.85,10,509.0,334.87,High-Risk
SKU_0006,Low-Value,Agrochemicals,SUP_009,2023-11-30,Maturity,620.3,643.48,45.5,40.0,808.78,6.0,6.0,2023-06-27,0.96,30.0,156.0,165.3,0.0,16.18,0.0,0.014,0.9,0.02,67.02,1.95,76.85,11,522.85,590.2,High-Risk
SKU_0006,Low-Value,Agrochemicals,SUP_005,2023-12-31,Maturity,126.46,97.26,-4.34,38.0,133.43,13.0,24.0,2023-10-08,0.77,30.0,156.0,36.17,0.0,2.67,0.0,0.014,0.9,0.02,67.02,1.95,76.85,12,443.64666666666676,643.48,Low-Risk
SKU_0007,Fast-Moving,Petrochemicals,SUP_009,2022-01-31,Growth,570.41,556.94,39.11,6.0,736.99,14.0,24.0,2021-08-05,0.98,33.0,156.0,180.06,0.0,14.74,0.0,0.022,0.94,0.09,68.52,0.67,62.49,1,484.66,560.02,High-Risk
SKU_0007,Fast-Moving,Pharmaceuticals,SUP_014,2022-02-28,Introduction,360.74,369.4,1.04,39.0,490.54,0.0,6.0,2021-12-18,0.98,33.0,156.0,121.14,0.0,9.81,0.0,0.022,0.94,0.09,68.52,0.67,62.49,2,364.65000000000003,331.82,High-Risk
SKU_0007,Fast-Moving,Industrial Gases,SUP_019,2022-03-31,Introduction,564.99,589.17,90.89,18.0,793.97,16.0,24.0,2022-02-17,0.96,33.0,156.0,204.8,0.0,15.88,0.0,0.022,0.94,0.09,68.52,0.67,62.49,3,428.3666666666666,323.01,High-Risk
SKU_0007,Fast-Moving,Agrochemicals,SUP_019,2022-04-30,Decline,351.84,417.6,-16.56,39.0,608.82,5.0,12.0,2021-11-09,0.81,33.0,156.0,191.22,140.07,12.18,112.06,0.022,0.94,0.09,68.52,0.67,62.49,4,386.1133333333334,97.26,High-Risk
SKU_0007,Fast-Moving,Pharmaceuticals,SUP_008,2022-05-31,Growth,256.27,241.02,-1.13,11.0,327.42,6.0,12.0,2021-12-29,0.94,33.0,156.0,86.4,0.0,6.55,0.0,0.022,0.94,0.09,68.52,0.67,62.49,5,314.08,369.4,Low-Risk
SKU_0007,Fast-Moving,Petrochemicals,SUP_002,2022-06-30,Decline,538.26,504.61,47.66,8.0,612.11,7.0,12.0,2022-05-25,0.94,33.0,156.0,107.49,92.14,12.24,73.71,0.022,0.94,0.09,68.52,0.67,62.49,6,540.5233333333334,556.94,High-Risk
SKU_0007,Fast-Moving,Specialty Chemicals,SUP_015,2022-07-31,Maturity,158.6,159.11,-0.9,10.0,227.88,8.0,12.0,2022-07-09,1.0,33.0,156.0,68.77,0.0,4.56,0.0,0.022,0.94,0.09,68.52,0.67,62.49,7,242.25666666666666,362.92,Low-Risk
SKU_0007,Fast-Moving,Pharmaceuticals,SUP_005,2022-08-31,Maturity,389.21,412.1,-15.59,9.0,480.31,9.0,12.0,2022-03-04,0.94,33.0,156.0,68.22,0.0,9.61,0.0,0.022,0.94,0.09,68.52,0.67,62.49,8,340.84,241.02,Low-Risk
SKU_0007,Fast-Moving,Pharmaceuticals,SUP_011,2022-09-30,Growth,450.3,482.53,64.2,39.0,641.23,22.0,24.0,2022-08-23,0.93,33.0,156.0,158.69,0.0,12.82,0.0,0.022,0.94,0.09,68.52,0.67,62.49,9,378.55,412.1,High-Risk
SKU_0007,Fast-Moving,Agrochemicals,SUP_012,2022-10-31,Maturity,451.02,442.27,2.22,7.0,550.64,17.0,18.0,2022-10-19,0.98,33.0,156.0,108.36,0.0,11.01,0.0,0.022,0.94,0.09,68.52,0.67,62.49,10,319.04333333333335,417.6,High-Risk
SKU_0007,Fast-Moving,Pharmaceuticals,SUP_010,2022-11-30,Introduction,468.68,448.61,14.38,20.0,592.88,18.0,18.0,2022-11-23,0.96,33.0,156.0,144.27,0.0,11.86,0.0,0.022,0.94,0.09,68.52,0.67,62.49,11,447.74666666666667,482.53,High-Risk
SKU_0007,Fast-Moving,Pharmaceuticals,SUP_009,2022-12-31,Decline,395.76,434.78,-18.94,7.0,631.35,0.0,6.0,2022-12-22,0.9,33.0,156.0,196.57,208.85,12.63,167.08,0.022,0.94,0.09,68.52,0.67,62.49,12,455.3066666666667,448.61,High-Risk
SKU_0007,Fast-Moving,Agrochemicals,SUP_002,2023-01-31,Decline,332.8,348.27,5.2,14.0,432.38,2.0,12.0,2022-09-03,0.95,33.0,156.0,84.11,79.58,8.65,63.67,0.022,0.94,0.09,68.52,0.67,62.49,1,402.7133333333333,442.27,Low-Risk
SKU_0007,Fast-Moving,Industrial Gases,SUP_017,2023-02-28,Growth,140.73,167.01,8.73,20.0,246.38,0.0,6.0,2023-01-06,0.81,33.0,156.0,79.37,0.0,4.93,0.0,0.022,0.94,0.09,68.52,0.67,62.49,2,359.73,589.17,Low-Risk
SKU_0007,Fast-Moving,Industrial Gases,SUP_011,2023-03-31,Decline,150.11,157.8,26.91,11.0,199.02,0.0,6.0,2022-10-04,0.95,33.0,156.0,41.23,40.6,3.98,32.48,0.022,0.94,0.09,68.52,0.67,62.49,3,304.66,167.01,Low-Risk
SKU_0007,Fast-Moving,Pharmaceuticals,SUP_008,2023-04-30,Growth,175.43,184.4,-2.77,9.0,258.93,11.0,18.0,2023-01-12,0.95,33.0,156.0,74.52,0.0,5.18,0.0,0.022,0.94,0.09,68.52,0.67,62.49,4,355.93,434.78,Low-Risk
SKU_0007,Fast-Moving,Agrochemicals,SUP_020,2023-05-31,Introduction,216.97,222.29,-1.43,16.0,263.47,6.0,12.0,2023-02-09,0.98,33.0,156.0,41.18,0.0,5.27,0.0,0.022,0.94,0.09,68.52,0.67,62.49,5,337.60999999999996,348.27,Low-Risk
SKU_0007,Fast-Moving,Pharmaceuticals,SUP_012,2023-06-30,Decline,295.29,277.94,4.89,26.0,396.56,1.0,6.0,2023-01-21,0.94,33.0,156.0,118.62,152.06,7.93,121.65,0.022,0.94,0.09,68.52,0.67,62.49,6,299.04,184.4,High-Risk
SKU_0007,Fast-Moving,Agrochemicals,SUP_015,2023-07-31,Introduction,411.46,374.88,11.86,14.0,462.12,2.0,6.0,2023-03-09,0.91,33.0,156.0,87.23,0.0,9.24,0.0,0.022,0.94,0.09,68.52,0.67,62.49,7,315.14666666666665,222.29,High-Risk
SKU_0007,Fast-Moving,Specialty Chemicals,SUP_018,2023-08-31,Decline,356.87,351.85,19.17,12.0,517.2,21.0,24.0,2023-04-04,0.99,33.0,156.0,165.35,184.13,10.34,147.31,0.022,0.94,0.09,68.52,0.67,62.49,8,291.29333333333335,159.11,High-Risk
SKU_0007,Fast-Moving,Agrochemicals,SUP_011,2023-09-30,Decline,168.42,169.93,-0.78,23.0,199.18,22.0,24.0,2023-08-15,0.99,33.0,156.0,29.25,24.38,3.98,19.5,0.022,0.94,0.09,68.52,0.67,62.49,9,255.69999999999996,374.88,Low-Risk
SKU_0007,Fast-Moving,Industrial Gases,SUP_013,2023-10-31,Growth,328.24,307.3,-8.36,17.0,442.53,5.0,6.0,2023-05-07,0.94,33.0,156.0,135.24,0.0,8.85,0.0,0.022,0.94,0.09,68.52,0.67,62.49,10,210.70333333333335,157.8,High-Risk
SKU_0007,Fast-Moving,Petrochemicals,SUP_013,2023-11-30,Growth,144.29,158.11,0.19,21.0,194.14,12.0,12.0,2023-11-23,0.9,33.0,156.0,36.04,0.0,3.88,0.0,0.022,0.94,0.09,68.52,0.67,62.49,11,406.55333333333334,504.61,Low-Risk
SKU_0007,Fast-Moving,Pharmaceuticals,SUP_013,2023-12-31,Growth,117.44,149.53,1.94,34.0,201.15,0.0,6.0,2023-07-07,0.73,33.0,156.0,51.62,0.0,4.02,0.0,0.022,0.94,0.09,68.52,0.67,62.49,12,203.95666666666668,277.94,Low-Risk
SKU_0008,Low-Value,Pharmaceuticals,SUP_008,2022-01-31,Introduction,351.4,392.32,-5.0,20.0,489.73,2.0,12.0,2021-08-18,0.88,27.0,187.0,97.41,0.0,9.79,0.0,0.047,0.87,0.07,62.01,1.61,63.39,1,273.2633333333334,149.53,High-Risk
SKU_0008,Low-Value,Petrochemicals,SUP_002,2022-02-28,Decline,325.12,314.4,-15.88,15.0,371.05,15.0,24.0,2021-11-07,0.97,27.0,187.0,56.65,64.68,7.42,51.75,0.047,0.87,0.07,62.01,1.61,63.39,2,325.70666666666665,158.11,Low-Risk
SKU_0008,Low-Value,Pharmaceuticals,SUP_018,2022-03-31,Maturity,166.91,211.19,37.11,32.0,293.86,4.0,12.0,2022-02-08,0.73,27.0,187.0,82.67,0.0,5.88,0.0,0.047,0.87,0.07,62.01,1.61,63.39,3,251.01333333333332,392.32,Low-Risk
SKU_0008,Low-Value,Specialty Chemicals,SUP_002,2022-04-30,Growth,368.1,372.98,-5.9,28.0,476.68,17.0,24.0,2022-01-08,0.99,27.0,187.0,103.7,0.0,9.53,0.0,0.047,0.87,0.07,62.01,1.61,63.39,4,294.6466666666667,351.85,High-Risk
SKU_0008,Low-Value,Specialty Chemicals,SUP_019,2022-05-31,Maturity,146.96,176.28,-5.94,19.0,238.26,18.0,24.0,2022-05-08,0.8,27.0,187.0,61.97,0.0,4.77,0.0,0.047,0.87,0.07,62.01,1.61,63.39,5,300.37,372.98,Low-Risk
SKU_0008,Low-Value,Industrial Gases,SUP_008,2022-06-30,Decline,128.98,105.12,6.88,20.0,131.29,1.0,6.0,2022-05-29,0.82,27.0,187.0,26.18,21.44,2.63,17.15,0.047,0.87,0.07,62.01,1.61,63.39,6,190.07333333333335,307.3,Low-Risk
SKU_0008,Low-Value,Petrochemicals,SUP_008,2022-07-31,Maturity,210.84,232.87,-4.76,10.0,317.36,8.0,12.0,2022-04-21,0.9,27.0,187.0,84.49,0.0,6.35,0.0,0.047,0.87,0.07,62.01,1.61,63.39,7,235.12666666666667,314.4,Low-Risk
SKU_0008,Low-Value,Pharmaceuticals,SUP_013,2022-08-31,Introduction,115.2,158.92,4.1,20.0,196.93,21.0,24.0,2022-06-07,0.62,27.0,187.0,38.0,0.0,3.94,0.0,0.047,0.87,0.07,62.01,1.61,63.39,8,254.14333333333335,211.19,Low-Risk
SKU_0008,Low-Value,Industrial Gases,SUP_011,2022-09-30,Decline,418.29,410.02,4.69,9.0,471.54,16.0,18.0,2022-08-18,0.98,27.0,187.0,61.52,44.68,9.43,35.74,0.047,0.87,0.07,62.01,1.61,63.39,9,274.1466666666667,105.12,Low-Risk
SKU_0008,Low-Value,Industrial Gases,SUP_011,2022-10-31,Decline,521.65,489.17,-4.15,9.0,718.97,11.0,12.0,2022-05-15,0.94,27.0,187.0,229.8,162.96,14.38,130.36,0.047,0.87,0.07,62.01,1.61,63.39,10,334.77000000000004,410.02,High-Risk
SKU_0008,Low-Value,Petrochemicals,SUP_009,2022-11-30,Maturity,449.57,454.88,34.87,27.0,577.54,12.0,12.0,2022-11-23,0.99,27.0,187.0,122.67,0.0,11.55,0.0,0.047,0.87,0.07,62.01,1.61,63.39,11,334.05,232.87,High-Risk
SKU_0008,Low-Value,Petrochemicals,SUP_015,2022-12-31,Introduction,481.54,540.15,23.94,23.0,695.3,0.0,6.0,2022-08-07,0.88,27.0,187.0,155.15,0.0,13.91,0.0,0.047,0.87,0.07,62.01,1.61,63.39,12,409.3,454.88,High-Risk
SKU_0008,Low-Value,Industrial Gases,SUP_019,2023-01-31,Growth,514.16,511.51,-20.44,25.0,630.8,8.0,18.0,2022-12-26,0.99,27.0,187.0,119.28,0.0,12.62,0.0,0.047,0.87,0.07,62.01,1.61,63.39,1,470.23333333333335,489.17,High-Risk
SKU_0008,Low-Value,Agrochemicals,SUP_018,2023-02-28,Growth,313.26,311.4,-15.54,21.0,367.07,0.0,6.0,2023-02-03,0.99,27.0,187.0,55.67,0.0,7.34,0.0,0.047,0.87,0.07,62.01,1.61,63.39,2,285.40333333333336,169.93,Low-Risk
SKU_0008,Low-Value,Specialty Chemicals,SUP_005,2023-03-31,Introduction,492.61,518.94,36.11,34.0,769.28,4.0,12.0,2023-03-02,0.95,27.0,187.0,250.35,0.0,15.39,0.0,0.047,0.87,0.07,62.01,1.61,63.39,3,356.06666666666666,176.28,High-Risk
SKU_0008,Low-Value,Pharmaceuticals,SUP_008,2023-04-30,Decline,357.64,322.92,22.14,10.0,400.67,17.0,24.0,2023-02-28,0.9,27.0,187.0,77.75,81.94,8.01,65.55,0.047,0.87,0.07,62.01,1.61,63.39,4,231.01,158.92,High-Risk
SKU_0008,Low-Value,Petrochemicals,SUP_010,2023-05-31,Maturity,432.03,444.29,-15.67,23.0,665.41,18.0,24.0,2023-04-23,0.97,27.0,187.0,221.12,0.0,13.31,0.0,0.047,0.87,0.07,62.01,1.61,63.39,5,479.7733333333333,540.15,High-Risk
SKU_0008,Low-Value,Industrial Gases,SUP_009,2023-06-30,Growth,411.2,386.36,62.5,12.0,529.32,7.0,12.0,2023-03-18,0.94,27.0,187.0,142.96,0.0,10.59,0.0,0.047,0.87,0.07,62.01,1.61,63.39,6,462.34666666666664,511.51,High-Risk
SKU_0008,Low-Value,Industrial Gases,SUP_006,2023-07-31,Maturity,334.6,354.7,3.5,6.0,430.88,8.0,12.0,2023-05-08,0.94,27.0,187.0,76.18,0.0,8.62,0.0,0.047,0.87,0.07,62.01,1.61,63.39,7,417.5233333333333,386.36,Low-Risk
SKU_0008,Low-Value,Industrial Gases,SUP_002,2023-08-31,Growth,290.74,288.43,11.34,5.0,406.08,3.0,6.0,2023-04-18,0.99,27.0,187.0,117.65,0.0,8.12,0.0,0.047,0.87,0.07,62.01,1.61,63.39,8,343.16333333333336,354.7,High-Risk
